Rank,Movie,Release,Distributor,Genre,2005 Gross,Tickets Sold
293,Ballets Russes,"Oct 28, 2005",Zeitgeist,Documentary,"$451,123","70,378"
294,The Beautiful Country,"Jul 8, 2005",Sony Pictures Cla…,Drama,"$442,646","69,055"
295,Gegen die Wand (Head-On),"Jan 21, 2005",Strand,Drama,"$435,395","67,924"
296,Mrs. Henderson Presents,"Dec 9, 2005",Weinstein Co.,Comedy,"$422,094","65,849"
297,El Crimen Perfecto,"Aug 19, 2005",Vitagraph Films,Black Comedy,"$418,843","65,342"
298,Mobsters and Mormons,"Sep 9, 2005",Halestorm Enterta…,Comedy,"$409,604","63,900"
299,Yes,"Jun 24, 2005",Sony Pictures Cla…,Drama,"$396,035","61,783"
300,A Wake in Providence,"Apr 15, 2005",Indican Pictures,Comedy,"$393,835","61,440"
301,House of D,"Apr 15, 2005",Lionsgate,Drama,"$388,532","60,613"
302,Little Manhattan,"Sep 30, 2005",20th Century Fox,Romantic Comedy,"$385,373","60,120"
303,Brothers,"May 6, 2005",IFC Films,Drama,"$384,982","60,059"
304,The Game of Their Lives,"Apr 22, 2005",IFC Films,Drama,"$375,474","58,576"
305,Asylum,"Aug 12, 2005",Paramount Vantage,Thriller/Suspense,"$375,403","58,565"
306,Breakfast on Pluto,"Nov 16, 2005",Sony Pictures Cla…,Drama,"$371,912","58,020"
307,Nine Lives,"Oct 14, 2005",Magnolia Pictures,Drama,"$358,351","55,904"
308,Deewane Huye Paagal,"Nov 24, 2005",UTV Communications,Romantic Comedy,"$355,962","55,532"
309,Green Street Hooligans,"Sep 9, 2005",Freestyle Releasing,Drama,"$345,821","53,950"
310,In the Realms of the Unreal,"Dec 24, 2004",WellSpring,Documentary,"$343,243","53,548"
311,Kaal,"Apr 29, 2005",Yash Raj Films,Drama,"$340,091","53,056"
312,Shaadi No. 1,"Nov 3, 2005",Eros Entertainment,Comedy,"$336,772","52,538"
313,De Zaak Alzheimer,"Aug 26, 2005",Sony Pictures Cla…,Action,"$332,015","51,796"
314,The Dying Gaul,"Nov 4, 2005",Holedigger Studios,Drama,"$327,431","51,081"
315,Bridget Jones: The Edge Of …,"Nov 12, 2004",Universal,Romantic Comedy,"$325,075","50,713"
316,Viruddh,"Jul 22, 2005",UTV Communications,Drama,"$322,753","50,351"
317,Winter Solstice,"Apr 8, 2005",Paramount Vantage,Drama,"$319,355","49,821"
318,Short Cut to Nirvana: Kumbh…,"Oct 22, 2004",Mela Films,Documentary,"$312,141","48,695"
319,Dot the I,"Mar 11, 2005",Freestyle Releasing,Thriller/Suspense,"$306,224","47,772"
320,Pretty Persuasion,"Aug 12, 2005",Samuel Goldwyn Films,Comedy,"$305,688","47,689"
321,The Holy Girl,"Apr 29, 2005",Fine Line,Drama,"$304,124","47,445"
322,Secuestro Express,"Aug 5, 2005",Miramax,Action,"$302,256","47,153"
323,Cronicas,"Jul 8, 2005",Palm Pictures,Drama,"$299,261","46,686"
324,Alexander,"Nov 24, 2004",Warner Bros.,Action,"$296,887","46,316"
325,Caterina in the Big City,"Jun 3, 2005",Empire Pictures,Drama,"$295,466","46,094"
326,Kings and Queens,"May 13, 2005",WellSpring,Drama,"$289,592","45,178"
327,Christmas in the Clouds,"Nov 4, 2005",Slowhand Cinema,Comedy,"$279,225","43,560"
328,The Best of Youth,"Mar 2, 2005",Miramax,Drama,"$270,810","42,248"
329,Alien Adventure,"Apr 14, 2000",nWave Pictures,Adventure,"$265,765","41,460"
330,Elevator to the Gallows,"Jun 10, 1961",Rialto Pictures,Drama,"$263,404","41,092"
331,Turtles Can Fly,"Feb 18, 2005",IFC Films,Drama,"$256,822","40,065"
332,...And They Lived Happily E…,"Apr 8, 2005",Kino International,Drama,"$252,341","39,366"
333,Dominion: Prequel to the Ex…,"May 20, 2005",Warner Bros.,Horror,"$251,495","39,234"
334,A Tout de Suite,"Apr 29, 2005",Cinema Guild,Drama,"$248,565","38,777"
335,Taxi,"Oct 6, 2004",20th Century Fox,Action,"$247,679","38,639"
336,Watermarks,"Jan 21, 2005",Kino International,Documentary,"$245,845","38,353"
337,Up & Down,"Feb 25, 2005",Sony Pictures Cla…,Comedy,"$244,105","38,081"
338,Birth,"Oct 29, 2004",New Line,Drama,"$242,374","37,811"
339,3-Iron,"Apr 29, 2005",Sony Pictures Cla…,Drama,"$238,507","37,208"
340,Nina's Tragedies,"Mar 25, 2005",WellSpring,Comedy,"$238,487","37,205"
341,Kontroll,"Apr 1, 2005",ThinkFilm,Thriller/Suspense,"$237,183","37,002"
342,Down and Derby,"Apr 15, 2005",Freestyle Releasing,Comedy,"$231,609","36,132"
343,Imaginary Heroes,"Dec 17, 2004",Sony Pictures Cla…,Drama,"$223,828","34,918"
344,After the Sunset,"Nov 12, 2004",New Line,Action,"$214,207","33,417"
345,Naked Fame,"Feb 18, 2005",Regent Releasing,Documentary,"$213,621","33,326"
346,Ek Ajnabee,"Dec 9, 2005",Eros Entertainment,Action,"$213,143","33,251"
347,Mondovino,"Mar 23, 2005",ThinkFilm,Documentary,"$209,618","32,701"
348,Modigliani,"May 13, 2005",Bauer Martinez,Drama,"$208,507","32,528"
349,The Keeper: The Legend of O…,"Jun 17, 2005",Arrival Pictures,Drama,"$204,997","31,980"
350,Hidden,"Dec 23, 2005",Sony Pictures Cla…,Drama,"$204,027","31,829"
351,Masculine Feminine,"Feb 11, 2005",Rialto Pictures,Drama,"$200,087","31,214"
352,November,"Jul 22, 2005",Sony Pictures Cla…,Drama,"$191,862","29,931"
353,Lost Embrace,"Jan 28, 2005",New Yorker,Comedy,"$189,836","29,615"
354,Eros,"Apr 8, 2005",Warner Independent,Drama,"$188,248","29,367"
355,I Heart Huckabees,"Oct 1, 2004",Fox Searchlight,Comedy,"$187,738","29,288"
356,The White Countess,"Dec 21, 2005",Sony Pictures Cla…,Drama,"$183,286","28,593"
357,The Baxter,"Aug 26, 2005",IFC Films,Drama,"$181,872","28,373"
358,My Date With Drew,"Aug 5, 2005",DEJ Productions,Documentary,"$181,041","28,243"
359,Hellbent,"Sep 16, 2005",Regent Releasing,Horror,"$179,747","28,041"
360,New York Doll,"Oct 28, 2005",First Independent…,Documentary,"$176,547","27,542"
361,The Edukators,"Jul 22, 2005",IFC Films,Drama,"$175,493","27,378"
362,Uncle Nino,"Feb 11, 2005",Lange,Comedy,"$175,000","27,301"
363,The Untold story of Emmett …,"Aug 19, 2005",ThinkFilm,Documentary,"$174,391","27,206"
364,Saints and Soldiers,"Aug 6, 2004",Excel Entertainment,Drama,"$169,249","26,403"
365,In My Country,"Mar 11, 2005",Sony Pictures Cla…,Drama,"$163,536","25,512"
366,Swades,"Dec 17, 2004",UTV Communications,Drama,"$162,691","25,380"
367,Mughal-e-Azam,"Apr 1, 2005",UTV Communications,Drama,"$161,434","25,184"
368,Protocols of Zion,"Oct 21, 2005",ThinkFilm,Documentary,"$161,317","25,166"
369,The New World,"Dec 25, 2005",New Line,Adventure,"$156,471","24,410"
370,Eating Out,"Mar 18, 2005",Ariztical Enterta…,Comedy,"$155,212","24,214"
371,Dirty Deeds,"Aug 26, 2005",Freestyle Releasing,Comedy,"$152,665","23,816"
372,Kisna,"Jan 21, 2005",Eros Entertainment,Drama,"$147,000","22,932"
373,The Boys from County Clare,"Mar 11, 2005",First Look,Comedy,"$140,872","21,976"
374,Cote d'Azur,"Sep 9, 2005",Strand,Comedy,"$140,133","21,861"
375,Matando Cabos,"Aug 26, 2005",Televisa Cine,Action,"$138,555","21,615"
376,Young Black Stallion,"Dec 25, 2003",Walt Disney,Adventure,"$136,972","21,368"
377,Touch the Sound,"Sep 9, 2005",Shadow,Documentary,"$136,047","21,224"
378,Beautiful Boxer,"Jan 21, 2005",Regent Releasing,Drama,"$133,473","20,822"
379,Deep Blue,"Jun 3, 2005",Miramax,Documentary,"$132,261","20,633"
380,Napoleon Dynamite,"Jun 11, 2004",Fox Searchlight,Comedy,"$129,906","20,266"
381,Tony Takitani,"Jun 24, 2005",Strand,Drama,"$129,783","20,246"
382,Dil Jo Bhi Kahey...,"Sep 23, 2005",Eros Entertainment,Drama,"$129,319","20,174"
383,Appleseed,"Jan 14, 2005",Geneon Entertainment,Action,"$129,135","20,145"
384,5×2,"Jun 10, 2005",ThinkFilm,Comedy,"$128,752","20,086"
385,Music from the Inside Out,"Apr 22, 2005",Emerging Pictures,Documentary,"$124,693","19,452"
386,Garcon Stupide,"Sep 16, 2005",Picture This Ente…,Comedy,"$124,477","19,419"
387,Lila Says,"Jun 24, 2005",Samuel Goldwyn Films,Drama,"$121,166","18,902"
388,It's All Gone Pete Tong,"Apr 15, 2005",Matson,Drama,"$120,620","18,817"
389,Sons of Provo,"Feb 4, 2005",Halestorm Enterta…,Comedy,"$120,488","18,796"
390,A Love Song for Bobby Long,"Dec 29, 2004",Lionsgate,Drama,"$117,400","18,315"
391,Callas Forever,"Nov 5, 2004",Regent Releasing,Drama,"$115,236","17,977"
392,Tarnation,"Oct 6, 2004",WellSpring,Documentary,"$113,902","17,769"
393,Encounter in the Third Dime…,"Feb 26, 1999",nWave Pictures,Documentary,"$113,740","17,744"
394,Moolaadé,"Oct 15, 2004",New Yorker,Drama,"$104,815","16,351"
395,Don't Move,"Mar 11, 2005",Northern Arts Ent…,Drama,"$103,280","16,112"
396,Intimate Stories,"Feb 25, 2005",New Yorker,Drama,"$102,714","16,024"
397,Fear and Trembling,"Nov 19, 2004",Cinema Guild,Comedy,"$102,106","15,929"
398,Neal n' Nikki,"Dec 9, 2005",Yash Raj Films,Drama,"$100,358","15,656"
399,Darwin's Nightmare,"Aug 5, 2005",International Fil…,Documentary,"$97,614","15,228"
400,D.E.B.S.,"Mar 25, 2005",Samuel Goldwyn Films,Action,"$96,793","15,100"
401,Pure,"Jun 10, 2005",Indican Pictures,Drama,"$94,303","14,711"
402,Gay Sex in the 70's,"Nov 4, 2005",Lovett,Documentary,"$92,586","14,443"
403,Ek Khiladi Ek Haseena,"Nov 18, 2005",Eros Entertainment,Comedy,"$90,869","14,176"
404,Face,"Oct 15, 2004",Indican Pictures,Drama,"$89,623","13,981"
405,Torremolinos 73,"Apr 15, 2005",First Run Features,Comedy,"$87,385","13,632"
406,First Morning,"Jul 15, 2005",Illuminare,Drama,"$87,264","13,613"
407,Postmen in the Mountains,"Jan 2, 2004",Shadow,Drama,"$86,319","13,466"
408,Brooklyn Lobster,"Oct 21, 2005",Meadowbrook,Drama,"$84,423","13,170"
409,The Future of Food,"Sep 14, 2005",Cinema Libre,Documentary,"$81,280","12,680"
410,Loggerheads,"Oct 14, 2005",Strand,Drama,"$80,956","12,629"
411,Chrystal,"Apr 8, 2005",First Look,Drama,"$80,701","12,589"
412,The Machinist,"Oct 22, 2004",Paramount Vantage,Thriller/Suspense,"$77,533","12,095"
413,Three... Extremes,"Oct 28, 2005",Lionsgate,Horror,"$77,532","12,095"
414,Funny Ha Ha,"Apr 29, 2005",Goodbye Cruel Rel…,Comedy,"$77,070","12,023"
415,Forty Shades of Blue,"Sep 28, 2005",Vitagraph Films,Drama,"$75,828","11,829"
416,The Nomi Song,"Feb 4, 2005",Palm Pictures,Documentary,"$74,216","11,578"
417,The War Within,"Sep 30, 2005",Magnolia Pictures,Drama,"$73,789","11,511"
418,Searching for Wrong-Eyed Jesus,"Jul 13, 2005",Shadow,Documentary,"$73,009","11,389"
419,The Ninth Day,"May 27, 2005",Kino International,Drama,"$72,888","11,370"
420,Come Away Home,"Apr 29, 2005",Freestyle Releasing,Drama,"$72,810","11,358"
421,Mrs. Palfrey at the Claremont,"Nov 25, 2005",Jour de Fete,Drama,"$70,945","11,067"
422,Days of Being Wild,"Nov 19, 2004",Kino International,Drama,"$70,820","11,048"
423,Before the Fall,"Oct 7, 2005",Picture This Ente…,Drama,"$70,654","11,022"
424,Sky Blue,"Dec 31, 2004",Maxmedia/Endgame,Action,"$70,631","11,018"
425,Ma mère,"May 13, 2005",TLA Releasing,Drama,"$70,395","10,982"
426,Notre Musique,"Nov 24, 2004",WellSpring,Drama,"$69,640","10,864"
427,The Matador,"Dec 30, 2005",Weinstein Co.,Black Comedy,"$69,100","10,780"
428,The Syrian Bride,"Nov 16, 2005",Koch Lorber Films,Comedy,"$68,442","10,677"
429,Shake Hands with the Devil:…,"May 13, 2005",California Newsreel,Documentary,"$68,249","10,647"
430,The Talent Given Us,"Jun 17, 2005",Vitagraph Films,Comedy,"$66,014","10,298"
431,Lightning in a Bottle,"Oct 22, 2004",Sony Pictures Cla…,Documentary,"$65,207","10,172"
432,Rock School,"Jun 3, 2005",Picturehouse,Documentary,"$64,310","10,032"
433,Veer-Zaara,"Nov 12, 2004",Yash Raj Films,Drama,"$64,107","10,001"
434,The World,"Jul 1, 2005",Zeitgeist,Drama,"$63,663","9,931"
435,Finding Home,"Apr 29, 2005",Castle Hill Produ…,Drama,"$63,301","9,875"
436,Deserted Station,"Jun 11, 2004",First Run Features,Drama,"$62,954","9,821"
437,Mail Order Wife,"Mar 11, 2005",First Independent…,Comedy,"$62,387","9,732"
438,Be Here to Love Me: A Film …,"Dec 2, 2005",Palm Pictures,Documentary,"$62,109","9,689"
439,Dorian Blues,"Sep 23, 2005",TLA Releasing,Comedy,"$60,809","9,486"
440,Home Delivery,"Dec 2, 2005",Eros Entertainment,Comedy,"$58,499","9,126"
441,The Other Side of the Street,"Feb 25, 2005",Strand,Thriller/Suspense,"$55,459","8,651"
442,Schizo,"Mar 18, 2005",Picture This Ente…,Drama,"$54,357","8,480"
443,The Two of Us,"Feb 19, 1968",Cinema V,Comedy,"$50,710","7,911"
444,Juarez: Stages of Fear,"Sep 30, 2005",,Drama,"$50,707","7,910"
445,God's Sandbox,"Jul 29, 2005",Indican Pictures,Drama,"$50,326","7,851"
446,The Bridge of San Luis Rey,"Jun 10, 2005",Fine Line,Drama,"$49,981","7,797"
447,9 Songs,"Jul 22, 2005",Tartan Films,Drama,"$49,835","7,774"
448,The Chumscrubber,"Aug 5, 2005",Picturehouse,Drama,"$49,526","7,726"
449,Assisted Living,"Feb 4, 2005",Economic Projections,Drama,"$49,048","7,651"
450,Pulse,"Nov 9, 2005",Magnolia Pictures,Horror,"$49,046","7,651"
451,Chocolate: Deep Dark Secrets,"Sep 16, 2005",Eros Entertainment,Thriller/Suspense,"$49,000","7,644"
452,Without a Paddle,"Aug 20, 2004",Paramount Pictures,Comedy,"$48,453","7,558"
453,The Warrior,"Jul 15, 2005",Miramax,Action,"$48,160","7,513"
454,Blackball,"Feb 9, 2005",First Look,Comedy,"$48,000","7,488"
455,The Boys of Baraka,"Dec 2, 2005",ThinkFilm,Documentary,"$47,542","7,416"
456,Never Been Thawed,"Apr 15, 2005",Indican Pictures,Comedy,"$47,219","7,366"
457,Swimming Upstream,"Feb 4, 2005",MGM,Drama,"$47,171","7,358"
458,Manna From Heaven,"Aug 2, 2002",Five Sisters Prod…,Comedy,"$46,822","7,304"
459,Tropical Malady,"Jun 24, 2005",Strand,Drama,"$46,750","7,293"
460,The Tunnel,"Apr 27, 2005",Avatar,Drama,"$46,296","7,222"
461,Raging Bull,"Nov 14, 1980",United Artists,Drama,"$45,250","7,059"
462,Sympathy for Mr. Vengeance,"Aug 19, 2005",Tartan Films,Thriller/Suspense,"$45,145","7,042"
463,Malevolence,"Sep 10, 2004",Painted Zebra Rel…,Horror,"$44,771","6,984"
464,Side Effects,"Sep 9, 2005",Sky Island,Romantic Comedy,"$44,701","6,973"
465,William Eggleston in the Re…,"Sep 2, 2005",Palm Pictures,Documentary,"$44,435","6,932"
466,"You, I Love (Ya lyublu tebya)","Nov 19, 2004",Picture This Ente…,Comedy,"$44,218","6,898"
467,Apaharan,"Dec 2, 2005",Kria,Drama,"$44,133","6,885"
468,A State of Mind,"Aug 12, 2005",Kino International,Documentary,"$41,468","6,469"
469,Shoujyo: An Adolescent,"Aug 26, 2005",Indican Pictures,Drama,"$41,441","6,465"
470,Death of a Dynasty,"Apr 29, 2005",TLA Releasing,Black Comedy,"$41,382","6,455"
471,Undead,"Jul 1, 2005",Lionsgate,Action,"$41,196","6,426"
472,The Goebbels Experiment,"Aug 12, 2005",First Run Features,Documentary,"$41,137","6,417"
473,Edvard Munch,"Jun 17, 2005",Shadow,Drama,"$41,039","6,402"
474,My Mother's Smile,"Feb 11, 2005",New Yorker,Drama,"$40,246","6,278"
475,Baptists At Our Barbecue,"Nov 5, 2004",Film Movement,Comedy,"$39,978","6,236"
476,Margaret Cho: Assassin,"Sep 2, 2005",Regent Releasing,Comedy,"$39,652","6,185"
477,Tell Them Who You Are,"May 13, 2005",ThinkFilm,Documentary,"$39,075","6,095"
478,On the Outs,"Jul 15, 2005",Fader Films,Drama,"$38,384","5,988"
479,Classe Tous Risques,"Nov 18, 2005",Rialto Pictures,Thriller/Suspense,"$38,232","5,964"
480,Santa vs. The Snowman,"Nov 6, 2002",IMAX Films,Adventure,"$38,124","5,947"
481,Red Lights,"Aug 20, 2004",WellSpring,Drama,"$38,041","5,934"
482,Monsieur N.,"Jan 21, 2005",Empire Pictures,Drama,"$37,757","5,890"
483,"Grand Role, Le","May 6, 2005",First Run Features,Comedy,"$36,407","5,679"
484,A Tale of Two Sisters,"Dec 3, 2004",Tartan Films,Horror,"$36,352","5,671"
485,After Innocence,"Oct 21, 2005",New Yorker,Documentary,"$36,188","5,645"
486,Jiminy Glick in La La Wood,"May 6, 2005",MGM,Comedy,"$36,039","5,622"
487,Dirty Love,"Sep 23, 2005",First Look,Comedy,"$35,657","5,562"
488,The Year of Yao,"Apr 15, 2005",Fine Line,Documentary,"$34,699","5,413"
489,Guiana 1838,"Sep 24, 2004",RBC Radio,Drama,"$34,341","5,357"
490,Brother to Brother,"Nov 5, 2004",Wolfe Releasing,Drama,"$33,932","5,293"
491,Bear Cub,"Nov 5, 2004",TLA Releasing,Comedy,"$33,165","5,173"
492,Smile,"Apr 8, 2005",Dark Forest Relea…,Drama,"$32,833","5,122"
493,Campfire,"Sep 9, 2005",Film Movement,Drama,"$32,058","5,001"
494,Going Shopping,"Sep 30, 2005",Rainbow Releasing,Drama,"$31,908","4,977"
495,The Three Burials of Melqui…,"Dec 14, 2005",Sony Pictures Cla…,Western,"$31,644","4,936"
496,Keane,"Sep 9, 2005",Magnolia Pictures,Drama,"$30,303","4,727"
497,Reel Paradise,"Aug 19, 2005",WellSpring,Documentary,"$29,720","4,636"
498,Kamikaze Girls,"Sep 9, 2005",Viz Pictures,Comedy,"$29,500","4,602"
499,Straight-Jacket,"Nov 26, 2004",Regent Releasing,Comedy,"$28,952","4,516"
500,Or (My Treasure),"Jun 3, 2005",Kino International,Drama,"$28,894","4,507"
501,After Midnight,"Dec 3, 2004",Avatar,Comedy,"$28,640","4,468"
502,Guerrilla: The Taking of Pa…,"Nov 26, 2004",Magnolia Pictures,Documentary,"$28,506","4,447"
503,Eternal,"Aug 26, 2005",Regent Releasing,Drama,"$28,089","4,382"
504,Garden State,"Jul 28, 2004",Fox Searchlight,Drama,"$28,065","4,378"
505,Wasabi Tuna,"Jul 22, 2005",Indican Pictures,Comedy,"$27,896","4,351"
506,The Libertine,"Nov 23, 2005",Weinstein Co.,Drama,"$27,804","4,337"
507,Ellie Parker,"Nov 11, 2005",Strand,Comedy,"$27,762","4,331"
508,Machuca,"Jan 19, 2005",Menemsha Entertai…,Drama,"$26,676","4,161"
509,National Lampoon's Barely L…,"Oct 21, 2005",Sony Pictures,Comedy,"$26,511","4,135"
510,Lipstick & Dynamite,"Mar 25, 2005",Koch Lorber Films,Documentary,"$26,073","4,067"
511,Sequins,"May 27, 2005",New Yorker,Comedy,"$25,880","4,037"
512,Vodka Lemon,"Oct 8, 2004",New Yorker,Comedy,"$25,716","4,011"
513,39 Pounds of Love,"Nov 23, 2005",Balcony Releasing,Documentary,"$25,467","3,973"
514,Cape of Good Hope,"Nov 11, 2005",Artistic License,Comedy,"$25,325","3,950"
515,Drivers Wanted,"Jun 24, 2005",Indican Pictures,Comedy,"$25,189","3,929"
516,Team America: World Police,"Oct 15, 2004",Paramount Pictures,Comedy,"$25,006","3,901"
517,The Man Who Copied,"Apr 22, 2005",TLA Releasing,Drama,"$23,989","3,742"
518,Rory O'Shea Was Here,"Feb 4, 2005",Focus Features,Drama,"$23,844","3,719"
519,Down to the Bone,"Nov 25, 2005",Laemmle/Zeller Film,Drama,"$23,630","3,686"
520,Emmanuel's Gift,"Oct 21, 2005",First Look,Documentary,"$23,578","3,678"
521,"Sex, Politics & Cocktails","May 20, 2005",Regent Releasing,Comedy,"$22,770","3,552"
522,3 Dancing Slaves,"Sep 2, 2005",TLA Releasing,Drama,"$21,567","3,364"
523,Slutty Summer,"Jun 10, 2005",Embrem Entertainment,Drama,"$21,515","3,356"
524,Screen Door Jesus,"Sep 30, 2005",Indican Pictures,Comedy,"$21,445","3,345"
525,Three of Hearts,"Oct 21, 2005",ThinkFilm,Documentary,"$21,429","3,343"
526,Dallas 362,"Apr 22, 2005",ThinkFilm,Drama,"$21,108","3,292"
527,Voices in Wartime,"Apr 15, 2005",Cinema Libre,Documentary,"$20,702","3,229"
528,The Last Dispatch,"Jul 29, 2005",Fabrication Films,Documentary,"$20,684","3,227"
529,Trilogy: The Weeping Meadow,"Sep 16, 2005",New Yorker,Drama,"$20,210","3,152"
530,Bigger Than the Sky,"Feb 18, 2005",MGM,Comedy,"$20,149","3,143"
531,Zizek!,"Nov 18, 2005",Zeitgeist,Documentary,"$20,117","3,138"
532,Dear Wendy,"Sep 23, 2005",WellSpring,Drama,"$19,462","3,036"
533,Untold Scandal,"Oct 15, 2004",Kino International,Drama,"$18,733","2,922"
534,Mr. Ya Miss,"Dec 2, 2005",Kria,Drama,"$18,516","2,888"
535,The Reception,"Jul 15, 2005",Strand,Comedy,"$18,389","2,868"
536,A League of Ordinary Gentlemen,"May 27, 2005",Magnolia Pictures,Documentary,"$18,326","2,858"
537,Blackmail Boy,"Nov 18, 2005",Picture This Ente…,Black Comedy,"$18,139","2,829"
538,Seducing Doctor Lewis,"Jun 18, 2004",WellSpring,Comedy,"$17,546","2,737"
539,"Milwaukee, Minnesota","Jun 3, 2005",Tartan Films,Drama,"$17,528","2,734"
540,The Great Water,"Jun 17, 2005",Picture This Ente…,Drama,"$17,257","2,692"
541,Night of Henna,"Mar 4, 2005",Illuminare,Comedy,"$17,064","2,662"
542,Fascination,"Jan 28, 2005",MGM,Thriller/Suspense,"$16,670","2,600"
543,Genesis,"May 27, 2005",ThinkFilm,Documentary,"$16,413","2,560"
544,The 3 Rooms of Melancholia,"Jul 27, 2005",First Run/Icarus,Documentary,"$16,080","2,508"
545,Almost Peaceful,"Aug 20, 2004",Empire Pictures,Drama,"$15,986","2,493"
546,The Last Mogul: Life and Ti…,"Jun 24, 2005",ThinkFilm,Documentary,"$15,655","2,442"
547,Save the Green Planet!,"Apr 22, 2005",Koch Lorber Films,Comedy,"$15,516","2,420"
548,One Bright Shining Moment,"Sep 16, 2005",First Run Features,Documentary,"$15,504","2,418"
549,Formula 17,"Aug 26, 2005",Strand,Comedy,"$15,427","2,406"
550,Bright Leaves,"Aug 27, 2004",First Run Features,Documentary,"$15,414","2,404"
551,Wild Side,"Jun 10, 2005",WellSpring,Drama,"$15,355","2,395"
552,At Last,"Nov 4, 2005",Panorama Entertai…,Drama,"$15,026","2,344"
553,Harry and Max,"Feb 18, 2005",TLA Releasing,Drama,"$14,923","2,328"
554,Major Dundee,"Apr 8, 2005",Sony Pictures,Western,"$14,873","2,320"
555,Bomb the System,"May 27, 2005",Palm Pictures,Drama,"$14,865","2,319"
556,CSA: The Confederate States…,"Oct 7, 2005",IFC Films,Comedy,"$14,661","2,287"
557,Oyster Farmer,"Jul 29, 2005",Cinema Guild,Drama,"$14,470","2,257"
558,A Tale of Two Pizzas,"Feb 11, 2005",Cockeyed Caravan,Comedy,"$14,305","2,231"
559,Memories of Murder,"Jul 15, 2005",Palm Pictures,Thriller/Suspense,"$14,131","2,204"
560,Up For Grabs,"May 6, 2005",Laemmle/Zeller Film,Documentary,"$13,931","2,173"
561,Wall,"Aug 26, 2005",Lifesize Entertai…,Documentary,"$13,913","2,170"
562,Duane Hopwood,"Nov 11, 2005",IFC Films,Comedy,"$13,510","2,107"
563,Go For Zucker,"Dec 9, 2005",First Run Features,Comedy,"$13,490","2,104"
564,Fabled,"Dec 10, 2004",Indican Pictures,Horror,"$13,201","2,059"
565,Gory Gory Hallelujah,"Jan 21, 2005",Indican Pictures,Musical,"$12,604","1,966"
566,Daltry Calhoun,"Sep 23, 2005",Miramax,Black Comedy,"$12,460","1,943"
567,"Petite Lili, La","Nov 12, 2004",First Run Features,Drama,"$12,415","1,936"
568,A Halfway House Christmas,"Dec 16, 2005",Lumpy Rock,Comedy,"$12,405","1,935"
569,"Broadway: The Golden Age, b…","Jun 11, 2004",First Independent…,Documentary,"$12,087","1,885"
570,All Babes Want to Kill Me,"Feb 16, 2005",High Cotton Films,Comedy,"$11,975","1,868"
571,Girl Play,"Apr 1, 2005",Wolfe Releasing,Romantic Comedy,"$11,523","1,797"
572,The Intruder,"Dec 23, 2005",WellSpring,Drama,"$11,212","1,749"
573,Gilles' Wife,"Nov 18, 2005",Cinema Guild,Drama,"$11,139","1,737"
574,Winning Girls Through Psych…,"Apr 14, 2005",Psychic Girls,Comedy,"$11,089","1,729"
575,One More Round,"Feb 25, 2005",Silver Plane Films,Comedy,"$10,629","1,658"
576,Fighting Tommy Riley,"May 6, 2005",Freestyle Releasing,Drama,"$10,514","1,640"
577,Chaos,"Aug 10, 2005",Dinsdale Releasing,Horror,"$10,289","1,605"
578,Ethan Mao,"Apr 8, 2005",Margin Films,Drama,"$10,178","1,587"
579,Private,"Nov 18, 2005",Typecast Releasing,Drama,"$10,036","1,565"
580,The President's Last Bang,"Oct 14, 2005",Kino International,Black Comedy,"$9,724","1,517"
581,Alfie,"Nov 5, 2004",Paramount Pictures,Comedy,"$9,627","1,501"
582,A Talking Picture,"Dec 10, 2004",Kino International,Drama,"$9,592","1,496"
583,Primo Amore,"Apr 6, 2005",Strand,Drama,"$9,392","1,465"
584,Milk & Honey,"Mar 18, 2005",WellSpring,Drama,"$9,231","1,440"
585,Enduring Love,"Oct 29, 2004",Paramount Vantage,Thriller/Suspense,"$9,145","1,426"
586,Living Life,"Apr 8, 2005",FilmMates Partners,Drama,"$9,064","1,414"
587,Testosterone,"Sep 10, 2004",Strand,Drama,"$8,853","1,381"
588,Sunset Story,"Feb 25, 2005",Vitagraph Films,Documentary,"$8,802","1,373"
589,Apollo 13,"Jun 30, 1995",Universal,Drama,"$8,518","1,328"
590,Twist of Faith,"Jul 1, 2005",Artistic License,Documentary,"$8,129","1,268"
591,Writer of O,"May 6, 2005",Zeitgeist,Documentary,"$8,127","1,267"
592,Far Side of the Moon,"Dec 2, 2005",TLA Releasing,Drama,"$8,108","1,264"
593,Games of Love and Chance,"Aug 26, 2005",New Yorker,Drama,"$8,085","1,261"
594,Sixteen Years of Alcohol,"Mar 18, 2005",Tartan Films,Drama,"$8,046","1,255"
595,Occupation: Dreamland,"Sep 23, 2005",Rumur,Documentary,"$8,018","1,250"
596,Goodbye Dragon Inn,"Sep 17, 2004",WellSpring,Drama,"$7,654","1,194"
597,"Good Morning, Night","Nov 11, 2005",WellSpring,Drama,"$6,622","1,033"
598,"Magdalena, The Unholy Saint","Mar 11, 2005",Unico Entertainment,Drama,"$6,470","1,009"
599,A Decent Factory,"Jun 29, 2005",First Run/Icarus,Documentary,"$6,395",997
600,Daybreak,"Feb 4, 2005",Newmarket Films,Drama,"$6,355",991
601,Solitude,"Jan 7, 2005",Indican Pictures,Drama,"$6,260",976
602,Marebito,"Dec 9, 2005",Tartan Films,Horror,"$6,232",972
603,Aristide and the Endless Re…,"Nov 24, 2005",First Run Features,Documentary,"$6,226",971
