Rank,Movie,Release,Distributor,Genre,2012 Gross,Tickets Sold
597,The End of Time,"Dec 14, 2012",Mongrel Media,Documentary,"$12,835","1,612"
598,We Won't Grow Old Together,"Jun 8, 2012",The Film Desk,Drama,"$12,801","1,608"
599,The Man Nobody Knew: In Sea…,"Sep 23, 2011",First Run Features,Documentary,"$12,454","1,564"
600,For Ellen,"Sep 5, 2012",TriBeca Films,Drama,"$12,396","1,557"
601,Khodorkovsky,"Nov 30, 2011",Kino Lorber,Documentary,"$11,804","1,482"
602,Dragon,"Nov 30, 2012",Weinstein Co.,Action,"$11,300","1,419"
603,Total Recall,"Jun 1, 1990",Sony Pictures,Action,"$11,299","1,419"
604,Paul Goodman Changed My Life,"Oct 19, 2011",Zeitgeist,Documentary,"$11,036","1,386"
605,Wallander: The Revenge,"Jun 1, 2012",Music Box Films,Drama,"$10,960","1,376"
606,Shanghai Red,"Jan 1, 2010",Indican Pictures,Thriller/Suspense,"$10,782","1,354"
607,Special Forces,"Oct 12, 2012",Entertainment One,Action,"$10,759","1,351"
608,China Heavyweight,"Jul 6, 2012",Zeitgeist,Documentary,"$10,550","1,325"
609,Santa Mesa,"Jan 13, 2012",Indican Pictures,Drama,"$10,490","1,317"
610,Tchoupitoulas,"Dec 7, 2012",Oscilloscope Pict…,Documentary,"$10,431","1,310"
611,Ultrasuede: In Search of Ha…,"Jan 20, 2012",TriBeca Films,Documentary,"$10,357","1,301"
612,In Another Country,"Nov 9, 2012",Kino Lorber,Drama,"$10,332","1,297"
613,Husbands in Goa,"Sep 21, 2012",UTV Communications,Comedy,"$10,135","1,273"
614,Arjun The Warrior Prince,"May 25, 2011",UTV Communications,Action,"$10,017","1,258"
615,A Little Bit of Heaven,"May 4, 2012",Alchemy,Romantic Comedy,"$10,011","1,257"
616,The Do-Deca Pentathlon,"Jul 6, 2012",Red Flag Releasing,Comedy,"$10,000","1,256"
617,Virginia,"May 18, 2012",Entertainment One,Drama,"$9,915","1,245"
618,Post Mortem,"Apr 11, 2012",Kino Lorber,Drama,"$9,750","1,224"
619,[REC] 3: Genesis,"Sep 7, 2012",Magnet Pictures,Horror,"$9,600","1,206"
620,Beneath the Darkness,"Jan 6, 2012",Image Entertainment,Thriller/Suspense,"$9,600","1,206"
621,Happy People: A Year in the…,"Dec 9, 2011",Mongrel Media,Documentary,"$9,523","1,196"
622,BRO',"Jun 22, 2012",,Action,"$9,329","1,171"
623,When the Iron Bird Flies,"Oct 19, 2012",Alive Mind,Documentary,"$9,175","1,152"
624,Putin's Kiss,"Feb 17, 2012",Kino Lorber,Documentary,"$9,144","1,148"
625,Around June,"Mar 16, 2012",Indican Pictures,Drama,"$9,102","1,143"
626,Decoding Deepak,"Oct 5, 2012",SnagFilms,Documentary,"$9,050","1,136"
627,Three Stars,"Sep 21, 2012",First Run Features,Documentary,"$8,942","1,123"
628,Man on a Mission,"Jan 13, 2012",First Run Features,Documentary,"$8,688","1,091"
629,"Small, Beautifully Moving P…","May 11, 2012",Long Shot Factory,Comedy,"$8,631","1,084"
630,Letters to Elena,"Jun 8, 2012",Freestyle Releasing,Drama,"$8,511","1,069"
631,The Snowtown Murders,"Mar 2, 2012",IFC Midnight,Thriller/Suspense,"$8,452","1,061"
632,Brooklyn Brothers Beat the …,"Sep 21, 2012",Oscilloscope Pict…,Comedy,"$8,418","1,057"
633,Cook County,"Dec 16, 2011",Hannover House,Drama,"$8,250","1,036"
634,Roadie,"Jan 6, 2012",Magnolia Pictures,Drama,"$7,825",983
635,Photographic Memory,"Oct 12, 2012",First Run Features,Documentary,"$7,711",968
636,Last Days Here,"Mar 2, 2012",IFC Films,Documentary,"$7,643",960
637,Bel Borba Aqui,"Oct 3, 2012",Abramorama Films,Documentary,"$7,426",932
638,Price Check,"Nov 16, 2012",IFC Films,Comedy,"$7,413",931
639,The Giant Mechanical Man,"Apr 27, 2012",TriBeca Films,Romantic Comedy,"$7,396",929
640,Angel & Tony,"Apr 13, 2012",,,"$7,323",919
641,The Lion King,"Jun 15, 1994",Walt Disney,Adventure,"$7,284",915
642,Nothing But a Man (1964) (R…,"Nov 9, 2012",APD/Cinema Conser…,Drama,"$7,255",911
643,Only the Young,"Dec 7, 2012",Oscilloscope Pict…,Documentary,"$7,138",896
644,Hitler's Children,"Nov 16, 2012",Film Movement,Documentary,"$6,923",869
645,Domain,"Jan 13, 2012",Strand,Drama,"$6,914",868
646,Charlotte Rampling: The Look,"Nov 4, 2011",Kino Lorber,Documentary,"$6,817",856
647,Over Your Cities Grass Will…,"Aug 10, 2011",Alive Mind,Documentary,"$6,762",849
648,The Last Fall,"Oct 26, 2012",,,"$6,568",825
649,Dreams of a Life,"Aug 10, 2012",Strand,Documentary,"$6,559",823
650,In Our Nature,"Dec 7, 2012",Cinedigm,Drama,"$6,543",821
651,Windfall,"Feb 3, 2012",First Run Features,Documentary,"$6,504",817
652,Grassroots,"Jun 22, 2012",Samuel Goldwyn Films,Comedy,"$6,497",816
653,The Beat Hotel,"Mar 30, 2012",First Run Features,Documentary,"$6,480",814
654,Inni,"Sep 27, 2011",Cinema Purgatorio,Concert/Perfor…,"$6,440",809
655,Tyrannosaur,"Nov 18, 2011",Strand,Drama,"$6,353",798
656,Garbo: The Spy,"Nov 18, 2011",First Run Features,Documentary,"$6,330",795
657,Prince of the Himalayas,"Dec 23, 2011",Kino Lorber,Drama,"$6,295",790
658,Crazy Eyes,"Jul 6, 2012",Strand,Drama,"$6,106",767
659,Hell and Back Again,"Oct 5, 2011",Docurama,Documentary,"$5,997",753
660,The Man Who Shook the Hand …,"Dec 7, 2012",Indican Pictures,Comedy,"$5,994",753
661,Bienvenue parmi nous,"Oct 7, 2012",Mongrel Media,,"$5,912",742
662,The Last Ride,"Oct 21, 2011",,Drama,"$5,887",739
663,Buzzkill,"Feb 14, 2012",Indican Pictures,Comedy,"$5,860",736
664,The Babymakers,"Aug 3, 2012",Alchemy,Comedy,"$5,783",726
665,Save the Date,"Dec 14, 2012",IFC Films,Romantic Comedy,"$5,719",718
666,Booker's Place: A Mississip…,"Apr 25, 2012",TriBeca Films,Documentary,"$5,549",697
667,Young and Wild,"Nov 30, 2012",IFC Films,Drama,"$5,514",692
668,Universal Soldier: Day of R…,"Nov 30, 2012",Magnet Pictures,Action,"$5,460",685
669,The Autobiography of Nicola…,"Sep 9, 2011",The Film Desk,Documentary,"$5,333",669
670,The Good Doctor,"Aug 31, 2012",Magnolia Pictures,Drama,"$5,206",654
671,A Liar's Autobiography - Th…,"Nov 2, 2012",Brainstorm Media,Comedy,"$5,102",640
672,Pusher,"Oct 26, 2012",Radius,Thriller/Suspense,"$5,040",633
673,Bringing Up Bobby,"Sep 28, 2012",Monterey Media,Drama,"$4,975",625
674,Tomorrow When the War Began,"Feb 24, 2012",Freestyle Releasing,Action,"$4,936",620
675,The Worst Movie EVER!,"Aug 19, 2011",Hiltz Squared,Comedy,"$4,891",614
676,Brake,"Mar 23, 2012",IFC Films,Thriller/Suspense,"$4,876",612
677,Newlyweds,"Jan 13, 2012",TriBeca Films,Comedy,"$4,584",575
678,Sushi: The Global Catch,"Aug 3, 2012",Alive Mind,Documentary,"$4,583",575
679,Tonight You’re Mine,"May 11, 2012",Roadside Attractions,Romantic Comedy,"$4,321",542
680,The Rabbi's Cat,"Dec 7, 2012",GKIDS,Adventure,"$4,301",540
681,Art is....The Permanent Rev…,"Mar 2, 2012",First Run Features,Documentary,"$4,291",539
682,OKA!,"Oct 14, 2011",Dada Films,Adventure,"$4,281",537
683,Breathing,"Aug 31, 2012",Kino Lorber,Drama,"$4,258",534
684,Miss Minoes,"Dec 23, 2011",Music Box Films,Adventure,"$4,242",532
685,The Loving Story,"Dec 10, 2012",Icarus Films,Documentary,"$4,218",529
686,The King of Devil's Island,"Jan 6, 2012",Kino Lorber,Drama,"$4,162",522
687,Amigo,"Aug 19, 2011",Variance Films,Drama,"$4,123",517
688,Granito: How to Nail a Dict…,"Sep 14, 2011",Skylight Pictures,Documentary,"$3,988",501
689,The Man in the White Suit,"Nov 16, 2012",Rialto Pictures,Comedy,"$3,874",486
690,The Moth Diaries,"Apr 20, 2012",IFC Films,Horror,"$3,838",482
691,Rid of Me,"Nov 18, 2011",Phase 4 Films,Black Comedy,"$3,725",467
692,Free Radicals: A History of…,"Aug 3, 2012",Kino Lorber,Documentary,"$3,689",463
693,Yangsi,"Dec 7, 2012",Alive Mind,Documentary,"$3,685",462
694,Loosies,"Jan 11, 2012",IFC Films,Comedy,"$3,519",442
695,Jane's Journey,"Sep 16, 2011",First Run Features,Documentary,"$3,507",440
696,Downtown Express,"Apr 20, 2012",,Drama,"$3,474",436
697,Let Fury Have the Hour,"Dec 14, 2012",CAVU Releasing,Documentary,"$3,386",425
698,Vamps,"Nov 2, 2012",Anchor Bay Entert…,Romantic Comedy,"$3,361",422
699,Sleepless Night,"May 11, 2012",TriBeca Films,Thriller/Suspense,"$3,358",421
700,The Terkel in Trouble,"Mar 26, 2010",,Adventure,"$3,259",409
701,Summer,"Jun 9, 2011",The Film Desk,Drama,"$3,236",406
702,The Swell Season,"Oct 7, 2011",Seventh Art Relea…,Documentary,"$3,178",399
703,Cirkus Columbia,"Feb 17, 2012",Strand,Drama,"$3,163",397
704,ATM,"Apr 6, 2012",IFC Films,Thriller/Suspense,"$3,010",378
705,About Cherry,"Sep 21, 2012",IFC Films,Drama,"$3,003",377
706,Cheerful Weather for the We…,"Dec 7, 2012",IFC Films,Romantic Comedy,"$2,651",333
707,Carl,"Apr 29, 2012",Afterlight Pictures,Horror,"$2,592",325
708,Pianomania,"May 27, 2011",First Run Features,Documentary,"$2,524",317
709,The Samaritan,"May 18, 2012",IFC Films,Thriller/Suspense,"$2,521",316
710,Why Stop Now,"Aug 17, 2012",IFC Films,Comedy,"$2,432",305
711,The Heir Apparent: Largo Winch,"Nov 18, 2011",Music Box Films,Action,"$2,333",293
712,Gainsbourg: A Heroic Life,"Aug 31, 2011",Music Box Films,Drama,"$2,240",281
713,Le Moine,"Dec 7, 2012",Mongrel Media,Thriller/Suspense,"$2,164",271
714,Patagonia Rising,"Jun 8, 2012",First Run Features,Documentary,"$2,064",259
715,Planet of Snail,"Jul 25, 2012",Cinema Guild,Documentary,"$2,011",252
716,American Teacher,"Sep 30, 2011",First Run Features,Documentary,"$2,004",251
717,Bad Blood,"Oct 26, 2012",Garvity Arch,Horror,"$1,872",235
718,Four Adventures of Reinette…,"Jul 20, 2011",The Film Desk,Comedy,"$1,834",230
719,Le combat dans l'île,"Jun 12, 2009",The Film Desk,Thriller/Suspense,"$1,756",220
720,Perfect Sense,"Feb 10, 2012",IFC Films,Drama,"$1,567",196
721,Bestiare,"Oct 19, 2012",Zeitgeist,Documentary,"$1,428",179
722,I Kissed a Vampire,"Mar 30, 2012",Monterey Media,Musical,"$1,380",173
723,Headshot,"Sep 28, 2012",Kino Lorber,Thriller/Suspense,"$1,373",172
724,Fightville,"Apr 6, 2012",Mongrel Media,Documentary,"$1,333",167
725,Jason Becker: Not Dead Yet,"Dec 14, 2012",Kino Lorber,Documentary,"$1,294",162
726,Monsieur Verdoux,"Apr 11, 1947",The Film Desk,Black Comedy,"$1,218",153
727,Snowman's Land,"Sep 14, 2012",Music Box Films,Black Comedy,"$1,190",149
728,Jack and Diane,"Nov 2, 2012",Magnolia Pictures,Drama,"$1,142",143
729,My Joy,"Sep 30, 2011",Kino Lorber,Drama,$841,105
730,The Decoy Bride,"Mar 9, 2012",IFC Films,Comedy,$759,95
731,Ta-weo,,,Action,$726,91
732,Battleship Potemkin ,"Jan 14, 2011",Kino International,Drama,$672,84
733,Nature Calls,"Nov 9, 2012",Magnet Pictures,Comedy,$646,81
734,A Dark Truth,,,Thriller/Suspense,$630,79
735,Citizen Gangster,"Apr 27, 2012",IFC Films,Drama,$625,78
736,Death of a Superhero,"May 4, 2012",TriBeca Films,Drama,$607,76
737,Gottfried Helnwein and the …,"Nov 23, 2012",First Run Features,Documentary,$601,75
738,Meeting Evil,"May 4, 2012",Magnet Pictures,Drama,$525,65
739,Playback,"Mar 16, 2012",Magnet Pictures,Horror,$264,33
740,Apartment 143,"Jun 1, 2012",Magnolia Pictures,Horror,$256,32
