Movie,Release,id_genre,id_distributor,Gross
Shorts,2009-08-21,gen1,dist2,20919166.0
Gamer,2009-09-04,gen2,dist7,20519464.333333332
Nine,2009-12-25,gen8,dist14,19676965.0
Astro Boy,2009-10-23,gen1,dist20,19550066.0
Jonas Brothers: The 3D Concert Experience,2009-02-27,,dist1,19162740.0
The Invention of Lying,2009-10-02,gen4,dist2,18451251.0
Inkheart,2009-01-23,gen1,dist2,17303424.0
Fired Up,2009-02-20,gen4,dist4,17231291.0
The Hurt Locker,2009-06-26,gen3,dist20,17017811.0
New in Town,2009-01-30,gen7,dist7,16734283.0
Imagine That,2009-06-12,gen1,dist6,16172857.5
Jennifer's Body,2009-09-18,gen6,dist5,16204793.0
Adventureland,2009-04-03,gen9,dist12,16044025.0
Armored,2009-12-04,gen5,dist4,15988876.0
A Perfect Getaway,2009-08-07,gen5,dist3,15515460.0
"The Goods: Live Hard, Sell Hard",2009-08-14,gen4,dist40,15122676.0
The Box,2009-11-06,gen5,dist2,15051977.0
"I Love You, Beth Cooper",2009-07-10,gen7,dist5,14800725.0
Capitalism: A Love Story,2009-09-23,gen10,dist50,14363397.0
Amelia,2009-10-23,gen3,dist15,14263031.5
Cirque du Freak: The Vampire's Assistant,2009-10-23,gen2,dist3,13987568.333333334
Crank 2: High Voltage,2009-04-17,gen5,dist7,13670743.25
Whip It,2009-10-02,gen4,dist15,13077184.0
An Education,2009-10-09,gen3,,12574914.0
12 Rounds,2009-03-27,gen2,dist5,12233815.5
Sunshine Cleaning,2009-03-13,gen4,dist50,12062558.0
Sorority Row,2009-09-11,gen6,dist20,11965282.0
The Young Victoria,2009-12-18,gen3,dist154,11001272.0
Extract,2009-09-04,gen9,dist12,10823158.0
Not Easily Broken,2009-01-09,gen3,dist4,10572742.0
Pandorum,2009-09-25,gen6,dist50,10330853.0
Whiteout,2009-09-11,gen5,dist2,10275638.0
The Boondock Saints 2: All Saints Day,2009-10-30,gen2,dist154,10271247.0
Next Day Air,2009-05-08,gen4,dist20,10022044.0
Away We Go,2009-06-05,gen4,dist13,9451946.0
Dragonball Evolution,2009-04-10,gen1,dist5,9359714.333333334
A Serious Man,2009-10-02,gen4,dist13,9228778.0
Everybody's Fine,2009-12-04,gen3,dist12,9208876.0
A Single Man,2009-12-11,gen3,dist14,9176000.0
Street Fighter: The Legend of Chun-Li,2009-02-27,gen2,dist5,8742261.0
My Life in Ruins,2009-06-05,gen7,dist15,8671315.5
The Road,2009-08-28,gen3,,8115635.0
The Collector,2009-07-31,gen6,dist67,7709254.0
The Imaginarium of Doctor Parnassus,2009-12-25,gen1,,7689607.0
Taking Woodstock,2009-08-28,gen4,dist13,7460204.0
3 Idiots,2009-12-23,gen4,dist121,6533361.5
Post Grad,2009-08-21,gen7,dist5,6382178.0
Whatever Works,2009-06-19,gen7,,5306706.0
Bandslam,2009-08-14,gen4,dist20,5210988.0
Moon,2009-06-12,gen5,,5010163.0
Miss March,2009-03-13,gen4,dist5,4543320.0
Crossing Over,2009-02-27,gen3,dist14,4462332.0
Bright Star,2009-09-17,gen3,dist154,4444637.0
"Food, Inc.",2009-06-12,gen10,dist33,4417674.0
Good Hair,2009-10-09,gen10,dist38,4157223.0
The September Issue,2009-08-28,gen10,dist38,3820700.0
The Brothers Bloom,2009-05-15,gen9,dist20,3531756.0
Two Lovers,2009-02-13,gen3,dist33,3149034.0
Chéri,2009-06-26,gen3,dist12,2715657.0
Easy Virtue,2009-05-22,gen7,,2656784.0
My One and Only,2009-08-21,gen4,dist67,2556558.0
Sin Nombre,2009-03-20,gen5,dist13,2536665.0
Love Aaj Kal,2009-07-31,gen7,dist32,2430083.0
In the Loop,2009-07-24,gen9,dist31,2388804.0
Adam,2009-07-29,gen3,dist15,2283291.0
Is Anybody There?,2009-04-17,gen3,,2026756.0
Rudo y Cursi,2009-05-08,gen4,,1827660.0
Valentino: The Last Emperor,2009-03-18,gen10,dist401,1755134.0
Every Little Step,2009-04-17,gen10,,1725141.0
Bad Lieutenant: Port of Call New Orleans,2009-11-20,gen3,dist148,1702112.0
Battle for Terra,2009-05-01,gen1,dist38,1647083.0
L'heure d'été,2009-05-15,gen3,dist31,1647001.0
It Might Get Loud,2009-08-14,gen10,,1610163.0
"New York, I Love You",2009-10-16,gen3,,1588087.0
Gomorra,2009-02-13,gen3,dist31,1579146.0
"Dédé, à travers les brumes",2009-03-13,gen3,dist477,1548858.0
Kambakkht Ishq,2009-07-03,gen7,dist32,1450739.0
I Hope They Serve Beer in Hell,2009-10-16,gen4,dist67,1429299.0
X Games 3D: The Movie,2009-08-21,gen10,dist1,1391434.0
