Movie,Release,id_genre,id_distributor,Gross
Pride,2007-03-23,gen3,dist7,7057600.0
Bug,2003-03-14,gen10,dist214,7006708.0
Redline,2007-04-13,gen2,dist320,6879077.0
In the Valley of Elah,2007-09-14,gen3,dist2,6777741.0
The Savages,2007-11-28,gen3,dist15,6623082.0
P2,2007-11-09,gen6,dist20,6348315.0
Lars and the Real Girl,2007-10-12,gen4,dist9,5956480.0
The Last Legion,2007-08-17,gen2,dist49,5932538.0
Feel the Noise,2007-10-05,gen3,dist4,5867786.0
The Perfect Holiday,2007-12-12,gen7,,5812781.0
Lucky You,2007-05-04,gen3,dist2,5755286.0
Who's Your Caddy?,2007-07-27,gen4,dist9,5694308.0
Rescue Dawn,2007-07-04,gen2,dist9,5490423.0
"Paris, je t'aime",2007-05-04,gen3,dist148,4857374.0
Love in the Time of Cholera,2007-11-16,gen3,dist8,4612608.0
The Lookout,2007-03-30,gen3,dist1,4600585.0
Away From Her,2007-05-11,gen3,dist7,4548331.0
Talk to Me,2007-08-03,gen3,dist13,4526759.0
Kickin It Old Skool,2007-04-27,gen4,,4500147.0
Persepolis,2007-12-25,gen3,,4444579.5
I’m Not There,2007-11-21,gen3,dist14,4017609.0
Ladron que roba a ladron,2007-08-31,gen2,dist7,4006783.5
Nitro,2007-06-30,gen2,dist174,3768878.0
Sunshine,2007-07-27,gen5,dist15,3682156.5
Om Shanti Om,2007-11-09,gen3,dist32,3597372.0
The Jane Austen Book Club,2007-09-21,gen3,,3575227.0
Blood and Chocolate,2007-01-26,gen6,dist9,3526588.0
Feast of Love,2007-09-28,gen3,dist9,3508572.0
The Ultimate Gift,2007-03-09,gen3,dist331,3438735.0
Things We Lost in the Fire,2007-10-19,gen3,dist6,3287315.0
