Movie,Release,id_genre,id_distributor,Gross
Foxcatcher,2014-11-14,gen3,,12096300.0
Island of Lemurs: Madagascar,2014-04-04,gen10,dist2,11716764.0
Belle,2014-05-02,gen3,dist15,10726630.0
The Drop,2014-08-08,gen10,dist166,10724389.0
P.K.,2014-12-19,gen4,dist35,10616104.0
Magic in the Moonlight,2014-07-25,gen7,,10536918.0
Sabotage,2014-03-28,gen2,dist29,10508518.0
Moms’ Night Out,2014-05-09,gen1,dist4,10429707.0
The Quiet Ones,2014-04-25,gen6,dist7,8509867.0
Legends of Oz: Dorothy’s Return,2014-05-09,gen1,,8462347.0
Inherent Vice,2014-12-12,gen4,dist2,8110975.0
Vampire Academy,2014-02-07,gen4,dist14,7791979.0
Bad Words,2014-03-14,gen9,dist13,7779614.0
Cantinflas,2014-08-29,gen3,dist7,6382924.0
The Interview,2014-12-25,gen4,dist4,6105175.0
Meet the Mormons,2014-10-10,gen10,dist259,6047363.0
A Most Violent Year,2014-12-31,gen3,dist34,5744722.0
Cesar Chavez,2014-03-28,gen3,dist7,5571497.0
The Skeleton Twins,2014-09-12,gen3,,5284309.0
Snowpiercer,2014-06-27,gen5,dist112,4563029.0
The Railway Man,2014-04-11,gen3,dist14,4438438.0
Dear White People,2014-10-17,gen4,,4404154.0
The Lunchbox,2014-02-28,gen3,,4231500.0
My Old Lady,2014-09-10,gen4,dist88,4011530.0
Mr. Turner,2014-12-19,gen3,,3958546.0
Ida,2014-05-02,gen3,dist62,3827060.0
Fading Gigolo,2014-04-18,gen4,dist101,3758853.0
Calvary,2014-08-01,gen9,dist15,3600006.0
Wish I Was Here,2014-07-18,gen4,dist13,3591299.0
What If,2014-08-08,gen7,dist43,3493000.0
The Grand Seduction,2014-05-30,gen4,dist130,3409304.0
Veronica Mars,2014-03-14,gen3,dist2,3322127.0
Before I Go to Sleep,2014-10-31,gen5,,3242457.0
Rosewater,2014-11-14,gen3,dist29,3128941.0
Obvious Child,2014-06-06,gen7,dist34,3122616.0
The Trip to Italy,2014-08-15,gen4,dist31,2873758.0
The Identical,2014-09-05,gen3,dist67,2827666.0
The Fluffy Movie,2014-07-25,,dist29,2827393.0
CitizenFour,2014-10-24,gen10,dist112,2800870.0
The Pyramid,2014-12-05,gen6,dist5,2756333.0
The Good Lie,2014-10-03,gen3,dist2,2722209.0
Under the Skin,2014-04-04,gen5,dist34,2614251.0
Bang Bang,2014-10-02,gen2,dist63,2557827.3333333335
Kick,2014-07-25,gen2,dist35,2468807.0
Kill the Messenger,2014-10-10,gen5,dist13,2450846.0
The Homesman,2014-11-14,gen11,dist38,2429989.0
2014 Oscar Shorts,2014-01-31,gen13,dist223,2357890.0
Love is Strange,2014-08-22,gen3,,2262555.0
2 States,2014-04-18,gen3,dist35,2238175.0
Le Week-End,2014-03-14,gen3,dist62,2225098.0
Words and Pictures,2014-05-23,gen7,dist38,2171257.0
Gloria,2014-01-24,gen3,dist38,2110357.0
Trailer Park Boys 3: Don’t Legalize It,2014-04-18,gen4,dist130,2090607.0
The Immigrant,2014-05-16,gen3,dist112,2013456.0
Dr. Cabbie,2014-11-26,gen4,dist32,1986209.0
Only Lovers Left Alive,2014-04-11,gen3,,1876685.0
Tusk,2014-09-19,gen6,dist34,1821983.0
Tim's Vermeer,2014-01-31,gen10,,1670806.0
Persecuted,2014-07-18,gen3,dist476,1366269.5
Fed Up,2014-05-09,gen10,dist112,1538898.0
Awake: The Life of Yogananda,2014-10-10,gen10,,1511750.0
Finding Vivian Maier,2014-03-28,gen10,dist31,1509131.0
Pride,2014-09-26,gen3,dist43,1447022.0
Locke,2014-04-25,gen5,dist34,1370646.0
Gimme Shelter,2014-01-24,gen3,dist38,1359910.0
Singham Returns,2014-08-15,gen2,dist32,1229065.5
